,Type,date,distance_bin_100,visitation
10725,Mixed,2019-08,81074.72960963548,0.0026429146220237625
10726,Mixed,2019-08,108758.5784727798,0.0013319763741841152
10727,Mixed,2019-09,69210.2229540022,0.0039500105314891525
10728,Mixed,2019-09,77119.89405775772,0.0025724917503334973
10729,Mixed,2019-09,85029.56516151324,0.0017903531559362493
10730,Mixed,2019-09,104803.74292090203,0.0008818366917082075
10731,Mixed,2019-10,77119.89405775772,0.002290418515159503
10732,Mixed,2019-10,92939.23626526876,0.0012032887907990105
10733,Mixed,2019-11,81074.72960963548,0.002103681901313198
10734,Mixed,2019-11,96894.07181714653,0.0010564208096580066
10735,Mixed,2019-12,92939.23626526876,0.0010563685659974436
10736,Mixed,2019-12,104803.74292090203,0.000646901342569094
10737,Mixed,2019-12,120623.08512841308,0.00032842683545815545
10738,Mixed,2020-02,92939.23626526876,0.0010803734014564932
10739,Mixed,2020-02,112713.41402465757,0.00043825159802342984
10740,Mixed,2020-02,172035.947302824,3.744554793238166e-05
10741,Mixed,2020-03,69210.2229540022,0.0033278053200895626
10742,Mixed,2020-03,81074.72960963548,0.0018563567020195577
10743,Mixed,2020-03,92939.23626526876,0.0010007610182688374
10744,Mixed,2020-03,96894.07181714653,0.0009193804519480748
10745,Mixed,2020-04,61300.55185024666,0.005215646940822468
10746,Mixed,2020-06,81074.72960963548,0.0023136815703526854
10747,Mixed,2020-06,85029.56516151324,0.0018397680506282708
10748,Mixed,2020-06,92939.23626526876,0.0016542264367739009
10749,Mixed,2020-07,96894.07181714653,0.0016366612111292963
10750,Mixed,2020-08,81074.72960963548,0.002676839442698537
10751,Mixed,2020-11,81074.72960963548,0.0018659665043717659
10752,Mixed,2020-11,85029.56516151324,0.0015320298758571464
10753,Mixed,2020-12,96894.07181714653,0.0008035324221431692
10754,Mixed,2021-02,69210.2229540022,0.0032197693283057315
10755,Mixed,2021-02,81074.72960963548,0.001597426399339989
10756,Mixed,2021-03,92939.23626526876,0.0011451161008796764
10757,Mixed,2021-04,81074.72960963548,0.0019467678109745955
10758,Mixed,2021-04,85029.56516151324,0.0015257895396140553
10759,Mixed,2021-04,112713.41402465757,0.0005257094510648697
10760,Mixed,2021-05,81074.72960963548,0.002112462061719039
10761,Mixed,2021-05,112713.41402465757,0.0007743253484464068
10762,OtherAsian,2019-01,73165.05850587995,0.002466429158673609
10763,OtherAsian,2019-01,85029.56516151324,0.0015620718004932858
10764,OtherAsian,2019-04,33616.70298710233,0.02894438138479001
10765,OtherAsian,2019-04,37571.538538980094,0.021566401816118047
10766,OtherAsian,2019-05,33616.70298710233,0.02726109634878457
10767,OtherAsian,2019-05,45481.209642735615,0.011711445723846078
10768,OtherAsian,2019-05,57345.716298368905,0.007282747761047141
10769,OtherAsian,2019-05,73165.05850587995,0.0025341993898238364
10770,OtherAsian,2019-06,33616.70298710233,0.027021622297212847
10771,OtherAsian,2019-06,57345.716298368905,0.006774153230846144
10772,OtherAsian,2019-07,33616.70298710233,0.02844920347479201
10773,OtherAsian,2019-07,57345.716298368905,0.00561635566753274
10774,OtherAsian,2019-07,73165.05850587995,0.0030443797076345693
10775,OtherAsian,2019-08,45481.209642735615,0.010034735623311463
10776,OtherAsian,2019-08,73165.05850587995,0.002339830181397144
10777,OtherAsian,2019-09,33616.70298710233,0.03016183175509795
10778,OtherAsian,2019-09,45481.209642735615,0.012049701888872187
10779,OtherAsian,2019-09,57345.716298368905,0.007415201162382885
10780,OtherAsian,2019-09,77119.89405775772,0.0025802895936670174
10781,OtherAsian,2019-10,29661.867435224573,0.03356799006159739
10782,OtherAsian,2019-10,33616.70298710233,0.028702313784357367
10783,OtherAsian,2019-10,85029.56516151324,0.0010093690149593664
10784,OtherAsian,2019-12,37571.538538980094,0.021763045869804373
10785,OtherAsian,2019-12,41526.37409085786,0.017314774955756444
10786,OtherAsian,2020-01,21752.19633146905,0.06535384894287204
10787,OtherAsian,2020-01,33616.70298710233,0.029391103356069703
10788,OtherAsian,2020-01,45481.209642735615,0.010401323392780258
10789,OtherAsian,2020-02,37571.538538980094,0.02083858923255462
10790,OtherAsian,2020-02,41526.37409085786,0.015944295877693124
10791,OtherAsian,2020-03,21752.19633146905,0.06341348420556342
10792,OtherAsian,2020-03,33616.70298710233,0.025027502750275026
10793,OtherAsian,2020-03,37571.538538980094,0.021177117711771175
10794,OtherAsian,2020-04,13842.525227713528,0.13474159146841674
10795,OtherAsian,2020-04,33616.70298710233,0.02358490566037736
10796,OtherAsian,2020-05,21752.19633146905,0.06116148948485433
10797,OtherAsian,2020-05,29661.867435224573,0.03562930091967329
10798,OtherAsian,2020-05,33616.70298710233,0.02765451154415075
10799,OtherAsian,2020-05,45481.209642735615,0.010418676442214933
10800,OtherAsian,2020-07,41526.37409085786,0.015888061385691717
10801,OtherAsian,2020-08,25707.03188334681,0.04918815663801337
10802,OtherAsian,2020-08,65255.38740212443,0.0036467830164105238
10803,OtherAsian,2020-10,21752.19633146905,0.06723328681973868
10804,OtherAsian,2020-10,37571.538538980094,0.020592836906423103
10805,OtherAsian,2020-10,57345.716298368905,0.00782274091927777
10806,OtherAsian,2020-10,61300.55185024666,0.006300477821472366
10807,OtherAsian,2020-12,25707.03188334681,0.04903883876029816
10808,OtherAsian,2020-12,73165.05850587995,0.0020105923891722242
10809,OtherAsian,2021-03,33616.70298710233,0.03237780063503421
10810,OtherAsian,2021-04,77119.89405775772,0.002980427046263345
10811,OtherAsian,2021-05,73165.05850587995,0.001571060264260393
10812,OtherAsian,2021-06,21752.19633146905,0.06273047267851156
10813,Thai,2019-01,57345.716298368905,0.005989715408270044
10814,Thai,2019-01,88984.40071339099,0.0012518697798635141
10815,Thai,2019-02,25707.03188334681,0.045469828523961156
10816,Thai,2019-02,49436.04519461338,0.010146160083859102
10817,Thai,2019-03,41526.37409085786,0.015319765602985744
10818,Thai,2019-03,45481.209642735615,0.011886619932947273
10819,Thai,2019-03,57345.716298368905,0.006319978377508008
10820,Thai,2019-04,57345.716298368905,0.005882626758678474
10821,Thai,2019-04,73165.05850587995,0.00224016943827024
10822,Thai,2019-04,85029.56516151324,0.0014779299670666
10823,Thai,2019-05,45481.209642735615,0.012441279306720435
10824,Thai,2019-05,57345.716298368905,0.0061187498659344905
10825,Thai,2019-05,88984.40071339099,0.0011797764859821102
10826,Thai,2019-06,57345.716298368905,0.005978164210188123
10827,Thai,2019-06,61300.55185024666,0.005060211932232173
10828,Thai,2019-06,85029.56516151324,0.0011761263561310606
10829,Thai,2019-07,41526.37409085786,0.016577986627903434
10830,Thai,2019-07,57345.716298368905,0.005613355030992302
10831,Thai,2019-07,61300.55185024666,0.004430954514149189
10832,Thai,2019-08,49436.04519461338,0.010158413647945053
10833,Thai,2019-08,57345.716298368905,0.006286695469148111
10834,Thai,2019-08,65255.38740212443,0.003816328791403567
10835,Thai,2019-09,92939.23626526876,0.0008395271782931853
10836,Thai,2019-10,65255.38740212443,0.004167931931717366
10837,Thai,2019-11,33616.70298710233,0.026370408806196954
10838,Thai,2019-11,41526.37409085786,0.015887723459718568
10839,Thai,2019-11,73165.05850587995,0.002477051752467786
10840,Thai,2019-11,100848.90736902428,0.00045093460830460943
10841,Thai,2019-12,41526.37409085786,0.01539495077228796
10842,Thai,2019-12,53390.88074649114,0.007756751874266101
10843,Thai,2019-12,92939.23626526876,0.0009201969108481618
10844,Thai,2020-01,53390.88074649114,0.007982966934304697
10845,Thai,2020-01,57345.716298368905,0.0057050509196316344
10846,Thai,2020-02,96894.07181714653,0.0007951293971526243
10847,Thai,2020-03,41526.37409085786,0.015095027573948316
10848,Thai,2020-04,21752.19633146905,0.05980204279194737
10849,Thai,2020-04,29661.867435224573,0.031037003378311636
10850,Thai,2020-05,49436.04519461338,0.00900399146013181
10851,Thai,2020-05,53390.88074649114,0.006895545742663537
10852,Thai,2020-06,41526.37409085786,0.015424563436232724
10853,Thai,2020-06,49436.04519461338,0.008462302408342299
10854,Thai,2020-07,29661.867435224573,0.03290400482994566
10855,Thai,2020-07,49436.04519461338,0.009911450996176293
10856,Thai,2020-07,57345.716298368905,0.0061481183336687464
10857,Thai,2020-07,73165.05850587995,0.002455222378748239
10858,Thai,2020-08,41526.37409085786,0.016610276710149235
10859,Thai,2020-09,57345.716298368905,0.005865514990207402
10860,Thai,2020-09,81074.72960963548,0.0014161602972932255
10861,Thai,2020-10,81074.72960963548,0.0016275650332448653
10862,Thai,2020-11,29661.867435224573,0.03403316394757957
10863,Thai,2020-11,77119.89405775772,0.0019835963270036553
10864,Thai,2021-01,45481.209642735615,0.012177184056328519
10865,Thai,2021-01,69210.2229540022,0.003086494176653565
10866,Thai,2021-03,57345.716298368905,0.006600472275171413
10867,Thai,2021-04,53390.88074649114,0.006748443383915588
10868,Thai,2021-06,69210.2229540022,0.0032642994450690944
10869,Vietnamese,2019-01,49436.04519461338,0.010878747906507981
10870,Vietnamese,2019-01,69210.2229540022,0.0025492433786367475
10871,Vietnamese,2019-03,49436.04519461338,0.00997124084220249
10872,Vietnamese,2019-03,73165.05850587995,0.0020782165123748348
10873,Vietnamese,2019-05,73165.05850587995,0.001947154234086882
10874,Vietnamese,2019-06,53390.88074649114,0.007824768690048063
10875,Vietnamese,2019-06,61300.55185024666,0.005010299326294894
10876,Vietnamese,2019-06,81074.72960963548,0.0011489017451069702
10877,Vietnamese,2019-07,61300.55185024666,0.005123616262791
10878,Vietnamese,2019-07,65255.38740212443,0.0037597240463579026
10879,Vietnamese,2019-09,45481.209642735615,0.014167963414717015
10880,Vietnamese,2019-09,65255.38740212443,0.0036422198514572276
10881,Vietnamese,2019-09,81074.72960963548,0.001107615365275239
10882,Vietnamese,2019-11,49436.04519461338,0.00962445875430221
10883,Vietnamese,2019-12,73165.05850587995,0.0020636122680802726
10884,Vietnamese,2020-03,41526.37409085786,0.016281389016505495
10885,Vietnamese,2020-04,33616.70298710233,0.026690712353471598
10886,Vietnamese,2020-04,53390.88074649114,0.0061316501352569885
10887,Vietnamese,2020-07,29661.867435224573,0.03603625465619957
10888,Vietnamese,2020-07,37571.538538980094,0.022155623233070847
10889,Vietnamese,2020-08,29661.867435224573,0.035882244455714876
10890,Vietnamese,2020-08,53390.88074649114,0.008956152888561022
10891,Vietnamese,2020-08,88984.40071339099,0.001325556733828208
10892,Vietnamese,2020-09,41526.37409085786,0.017761904761904763
10893,Vietnamese,2020-09,45481.209642735615,0.01544047619047619
10894,Vietnamese,2020-09,69210.2229540022,0.003619047619047619
10895,Vietnamese,2020-09,73165.05850587995,0.00275
10896,Vietnamese,2020-09,77119.89405775772,0.0025357142857142857
10897,Vietnamese,2020-10,29661.867435224573,0.03508085975258762
10898,Vietnamese,2020-10,53390.88074649114,0.008308624678244437
10899,Vietnamese,2020-10,65255.38740212443,0.004094577129017193
10900,Vietnamese,2020-11,45481.209642735615,0.014989075758345613
10901,Vietnamese,2020-11,69210.2229540022,0.0026929525938722628
10902,Vietnamese,2020-12,53390.88074649114,0.007387970346215576
10903,Vietnamese,2021-01,41526.37409085786,0.018437623270559703
10904,Vietnamese,2021-02,53390.88074649114,0.007683685809515382
10905,Vietnamese,2021-06,53390.88074649114,0.008073536740683316
10906,American,2019-03,179945.61840657948,2.375127140775765e-05
10907,American,2019-09,168081.1117509462,6.0757138095767136e-05
10908,American,2019-10,179945.61840657948,3.490751096299849e-05
10909,American,2019-12,164126.27619906847,5.864941783068884e-05
10910,American,2020-02,168081.1117509462,5.469906468856119e-05
10911,American,2020-03,136442.42733592412,0.0001843279460374041
10912,American,2020-03,164126.27619906847,6.0993342290256194e-05
10913,American,2020-05,286726.1783072791,3.1808769314171127e-06
10914,American,2020-08,195764.96061409055,0.0001203068532445107
10915,American,2020-11,148306.9339915574,0.00011915447096528484
10916,American,2020-11,175990.78285470174,3.7490970615245385e-05
10917,American,2020-12,168081.1117509462,3.854091372507385e-05
10918,American,2021-01,168081.1117509462,3.0389138691028243e-05
10919,American,2021-01,172035.947302824,5.077678869893327e-05
10920,American,2021-01,175990.78285470174,4.8468752848981754e-05
10921,American,2021-03,191810.1250622128,2.1496307935494587e-05
10922,American,2021-04,199719.7961659683,2.329130611239569e-05
10923,American,2021-04,243222.98723662368,4.075978569669246e-06
10924,AsianFusion,2019-04,77119.89405775772,0.002538150596935418
10925,AsianFusion,2019-08,41526.37409085786,0.017356934181130778
10926,AsianFusion,2020-01,61300.55185024666,0.005984589681569957
10927,AsianFusion,2020-02,57345.716298368905,0.007759208731241474
10928,AsianFusion,2020-03,41526.37409085786,0.015254156994646833
10929,AsianFusion,2020-04,29661.867435224573,0.029980013324450366
10930,AsianFusion,2020-04,41526.37409085786,0.012880302020874972
10931,AsianFusion,2020-04,49436.04519461338,0.006329113924050633
10932,AsianFusion,2020-04,57345.716298368905,0.00621807683766378
10933,AsianFusion,2020-05,49436.04519461338,0.008161791260382809
10934,AsianFusion,2020-05,57345.716298368905,0.003178042614662333
10935,AsianFusion,2020-05,69210.2229540022,0.00288912964969303
10936,AsianFusion,2020-06,77119.89405775772,0.0022002200220022
10937,AsianFusion,2020-07,57345.716298368905,0.0063363199841592
10938,AsianFusion,2020-10,61300.55185024666,0.005240805999819282
10939,AsianFusion,2020-11,57345.716298368905,0.0079948489563771
10940,AsianFusion,2021-01,57345.716298368905,0.007037672245549707
10941,AsianFusion,2021-01,69210.2229540022,0.002247323910343604
10942,AsianFusion,2021-02,65255.38740212443,0.001965689778413152
10943,AsianFusion,2021-05,85029.56516151324,0.0021740022150211246
10944,AsianFusion,2021-06,57345.716298368905,0.007227671657201859
10945,AsianFusion,2021-06,65255.38740212443,0.00404405437962485
10946,British/Irish,2019-01,45481.209642735615,0.011692354415002658
10947,British/Irish,2019-01,57345.716298368905,0.005162857793637537
10948,British/Irish,2019-01,61300.55185024666,0.006225799104092324
10949,British/Irish,2019-01,69210.2229540022,0.003340672690000759
10950,British/Irish,2019-03,73165.05850587995,0.002653077306995193
10951,British/Irish,2019-04,37571.538538980094,0.02074807271342914
10952,British/Irish,2019-04,45481.209642735615,0.01249960343897719
10953,British/Irish,2019-04,61300.55185024666,0.005012531328320802
10954,British/Irish,2019-05,81074.72960963548,0.002595829367482911
10955,British/Irish,2019-06,49436.04519461338,0.010830433217328694
10956,British/Irish,2019-06,73165.05850587995,0.003720148805952238
10957,British/Irish,2019-06,104803.74292090203,0.0008400336013440538
10958,British/Irish,2019-07,53390.88074649114,0.0077817010044222
10959,British/Irish,2019-07,57345.716298368905,0.00641047615782798
10960,British/Irish,2019-08,49436.04519461338,0.010355925182423606
10961,British/Irish,2019-08,69210.2229540022,0.0033138960583755537
10962,British/Irish,2019-08,77119.89405775772,0.0032820316731988655
10963,British/Irish,2019-08,85029.56516151324,0.001911863110601281
10964,British/Irish,2019-08,108758.5784727798,0.0011471178663607685
10965,British/Irish,2019-09,49436.04519461338,0.009744485002380574
10966,British/Irish,2019-09,61300.55185024666,0.0046024440564989685
10967,British/Irish,2019-09,132487.59178404638,0.000380891921917156
10968,British/Irish,2019-10,45481.209642735615,0.014850988393484296
10969,British/Irish,2019-10,49436.04519461338,0.009265143659898986
10970,British/Irish,2019-10,53390.88074649114,0.007659631401143927
10971,British/Irish,2019-10,57345.716298368905,0.006555841723249824
10972,British/Irish,2019-10,69210.2229540022,0.004816536776265177
10973,British/Irish,2019-10,77119.89405775772,0.0018062012910994413
10974,British/Irish,2019-11,57345.716298368905,0.008049678012879485
10975,British/Irish,2019-11,61300.55185024666,0.007359705611775529
10976,British/Irish,2019-11,73165.05850587995,0.0042384018924957285
10977,British/Irish,2019-11,85029.56516151324,0.0014456564594559074
10978,British/Irish,2019-11,96894.07181714653,0.0008871073728479432
10979,British/Irish,2019-12,77119.89405775772,0.0030470110272780033
10980,British/Irish,2020-01,69210.2229540022,0.00355184269599068
10981,British/Irish,2020-02,45481.209642735615,0.014184397163120567
10982,British/Irish,2020-02,49436.04519461338,0.009966569812853439
10983,British/Irish,2020-02,53390.88074649114,0.007717061892710969
10984,British/Irish,2020-02,57345.716298368905,0.007498359733808229
10985,British/Irish,2020-02,61300.55185024666,0.005811228793701378
10986,British/Irish,2020-02,65255.38740212443,0.004280313681382198
10987,British/Irish,2020-02,81074.72960963548,0.0022495079201424687
10988,British/Irish,2020-02,108758.5784727798,0.0005311338144780829
10989,British/Irish,2020-03,57345.716298368905,0.005499492765230391
10990,British/Irish,2020-04,29661.867435224573,0.037122969837587005
10991,British/Irish,2020-04,37571.538538980094,0.012761020881670533
10992,British/Irish,2020-05,45481.209642735615,0.017115960633290545
10993,British/Irish,2020-06,45481.209642735615,0.014047563534623456
10994,British/Irish,2020-06,61300.55185024666,0.004255071112147354
10995,British/Irish,2020-06,81074.72960963548,0.0019235252972720914
10996,British/Irish,2020-06,85029.56516151324,0.0016320820704126837
10997,British/Irish,2020-08,57345.716298368905,0.00845027143296118
10998,British/Irish,2020-09,49436.04519461338,0.009328855482701636
10999,British/Irish,2020-09,69210.2229540022,0.007036622421237806
11000,British/Irish,2020-10,69210.2229540022,0.004623513870541612
11001,British/Irish,2020-12,45481.209642735615,0.009092746009294807
11002,British/Irish,2021-01,53390.88074649114,0.006247211066488175
11003,British/Irish,2021-02,57345.716298368905,0.006437768240343348
11004,British/Irish,2021-03,53390.88074649114,0.00910455227613807
11005,British/Irish,2021-04,37571.538538980094,0.020701583698178476
11006,British/Irish,2021-04,61300.55185024666,0.007026647208259013
11007,British/Irish,2021-05,69210.2229540022,0.002579166069637484
11008,Caribbean,2019-01,9887.689675835767,0.17859491173941633
11009,Caribbean,2019-01,25707.03188334681,0.04862677659197815
11010,Caribbean,2019-01,37571.538538980094,0.0224975974912751
11011,Caribbean,2019-02,13842.525227713528,0.12015421768419268
11012,Caribbean,2019-02,37571.538538980094,0.020834215989492862
11013,Caribbean,2019-02,49436.04519461338,0.008462907257552006
11014,Caribbean,2019-02,65255.38740212443,0.003611829004787527
11015,Caribbean,2019-02,85029.56516151324,0.0016205567088929374
11016,Caribbean,2019-02,88984.40071339099,0.0009003092827182985
11017,Caribbean,2019-02,96894.07181714653,0.000985044274032962
11018,Caribbean,2019-03,13842.525227713528,0.11962882998759704
11019,Caribbean,2019-03,33616.70298710233,0.02845330515871193
11020,Caribbean,2019-03,41526.37409085786,0.015030548027010888
11021,Caribbean,2019-03,77119.89405775772,0.0021406587348982496
11022,Caribbean,2019-04,29661.867435224573,0.03414254064811686
11023,Caribbean,2019-04,37571.538538980094,0.019742029965078293
11024,Caribbean,2019-04,49436.04519461338,0.008861852728023732
11025,Caribbean,2019-04,53390.88074649114,0.007040666891968007
11026,Caribbean,2019-04,57345.716298368905,0.005566820622582704
11027,Caribbean,2019-04,69210.2229540022,0.0037080845631031504
11028,Caribbean,2019-04,81074.72960963548,0.0017085351657842363
11029,Caribbean,2019-04,96894.07181714653,0.000957530697307649
11030,Caribbean,2019-06,53390.88074649114,0.008372676305694896
11031,Caribbean,2019-06,61300.55185024666,0.004776482738270876
11032,Caribbean,2019-06,73165.05850587995,0.0027294187075833577
11033,Caribbean,2019-06,100848.90736902428,0.0006823546768958394
11034,Caribbean,2019-07,73165.05850587995,0.002936475843875763
11035,Caribbean,2019-08,25707.03188334681,0.04761589966852081
11036,Caribbean,2019-08,37571.538538980094,0.020634815703236407
11037,Caribbean,2019-08,49436.04519461338,0.008726118860315992
11038,Caribbean,2019-09,49436.04519461338,0.009560933252793717
11039,Caribbean,2019-09,73165.05850587995,0.002548323769254002
11040,Caribbean,2019-09,96894.07181714653,0.0004813500453035337
11041,Caribbean,2019-10,73165.05850587995,0.002393186457380165
11042,Caribbean,2019-10,85029.56516151324,0.0009954851230278836
11043,Caribbean,2019-11,37571.538538980094,0.020390511816982725
11044,Caribbean,2019-11,41526.37409085786,0.016671351655242504
11045,Caribbean,2019-11,57345.716298368905,0.005794970484571972
11046,Caribbean,2019-11,77119.89405775772,0.002097433347027915
11047,Caribbean,2019-11,92939.23626526876,0.0010162821372197116
11048,Caribbean,2019-12,37571.538538980094,0.019442530921952274
11049,Caribbean,2019-12,41526.37409085786,0.01457932778811651
11050,Caribbean,2019-12,49436.04519461338,0.008502894274169503
11051,Caribbean,2019-12,57345.716298368905,0.005582916071189891
11052,Caribbean,2019-12,61300.55185024666,0.004935174427571174
11053,Caribbean,2019-12,65255.38740212443,0.004040674062573899
11054,Caribbean,2019-12,73165.05850587995,0.0031050472440135304
11055,Caribbean,2019-12,92939.23626526876,0.0012543568336743402
11056,Caribbean,2019-12,112713.41402465757,0.0005963335766648502
11057,Caribbean,2020-01,29661.867435224573,0.03506452628265659
11058,Caribbean,2020-01,49436.04519461338,0.009793605827600162
11059,Caribbean,2020-01,69210.2229540022,0.004055937766985925
11060,Caribbean,2020-01,73165.05850587995,0.0028148747695489907
11061,Caribbean,2020-01,81074.72960963548,0.0018885741265344666
11062,Caribbean,2020-02,25707.03188334681,0.04400127251759653
11063,Caribbean,2020-02,45481.209642735615,0.012148566429395156
11064,Caribbean,2020-02,49436.04519461338,0.009673122042390743
11065,Caribbean,2020-02,57345.716298368905,0.006223406370541217
11066,Caribbean,2020-02,73165.05850587995,0.002733924523800056
11067,Caribbean,2020-02,81074.72960963548,0.0022766135125462284
11068,Caribbean,2020-02,96894.07181714653,0.0009146220225076549
11069,Caribbean,2020-03,25707.03188334681,0.04631969729421004
11070,Caribbean,2020-03,33616.70298710233,0.025987006496751622
11071,Caribbean,2020-03,37571.538538980094,0.020346969372456628
11072,Caribbean,2020-03,45481.209642735615,0.011180124223602485
11073,Caribbean,2020-03,49436.04519461338,0.008838437923895196
11074,Caribbean,2020-03,57345.716298368905,0.006025558649246805
11075,Caribbean,2020-03,61300.55185024666,0.004968944099378882
11076,Caribbean,2020-03,73165.05850587995,0.002098950524737631
11077,Caribbean,2020-03,81074.72960963548,0.0014135789248233025
11078,Caribbean,2020-03,88984.40071339099,0.0009281073748839865
11079,Caribbean,2020-04,5932.854123958005,0.36303478435998504
11080,Caribbean,2020-04,9887.689675835767,0.17835256207382685
11081,Caribbean,2020-04,17797.36077959129,0.08412693845844002
11082,Caribbean,2020-04,21752.19633146905,0.06134016169404724
11083,Caribbean,2020-04,25707.03188334681,0.044250079120752656
11084,Caribbean,2020-04,33616.70298710233,0.026268089881175016
11085,Caribbean,2020-04,37571.538538980094,0.0193630060131772
11086,Caribbean,2020-04,53390.88074649114,0.006300889029548004
11087,Caribbean,2020-04,57345.716298368905,0.006761227954081192
11088,Caribbean,2020-04,61300.55185024666,0.005293897632131657
11089,Caribbean,2020-04,65255.38740212443,0.003912880858532094
11090,Caribbean,2020-04,69210.2229540022,0.0027908047299824495
11091,Caribbean,2020-05,5932.854123958005,0.34476912526668696
11092,Caribbean,2020-05,17797.36077959129,0.08046327339225846
11093,Caribbean,2020-05,21752.19633146905,0.06221426394391954
11094,Caribbean,2020-05,25707.03188334681,0.048708473026516305
11095,Caribbean,2020-05,29661.867435224573,0.03158335873209387
11096,Caribbean,2020-05,33616.70298710233,0.026611551356293815
11097,Caribbean,2020-05,37571.538538980094,0.02122066443157574
11098,Caribbean,2020-05,41526.37409085786,0.017182261505638525
11099,Caribbean,2020-05,45481.209642735615,0.01341054556537641
11100,Caribbean,2020-05,49436.04519461338,0.010515086863761049
11101,Caribbean,2020-05,53390.88074649114,0.006629076501066748
11102,Caribbean,2020-06,9887.689675835767,0.18104932956083158
11103,Caribbean,2020-06,13842.525227713528,0.118218723090171
11104,Caribbean,2020-06,17797.36077959129,0.08234407676220937
11105,Caribbean,2020-06,25707.03188334681,0.04419362775249108
11106,Caribbean,2020-06,29661.867435224573,0.03585926928281461
11107,Caribbean,2020-06,33616.70298710233,0.029862221675482838
11108,Caribbean,2020-06,37571.538538980094,0.019436585065813753
11109,Caribbean,2020-06,41526.37409085786,0.01673022511994095
11110,Caribbean,2020-06,45481.209642735615,0.012440029523926682
11111,Caribbean,2020-06,57345.716298368905,0.00584327715586173
11112,Caribbean,2020-06,61300.55185024666,0.00479763808586542
11113,Caribbean,2020-06,69210.2229540022,0.003459835158076024
11114,Caribbean,2020-06,77119.89405775772,0.0021835404108746462
11115,Caribbean,2020-07,17797.36077959129,0.08146727978071687
11116,Caribbean,2020-07,21752.19633146905,0.06585983254197685
11117,Caribbean,2020-07,25707.03188334681,0.0444108263559157
11118,Caribbean,2020-07,29661.867435224573,0.03695160493087488
11119,Caribbean,2020-07,33616.70298710233,0.02727558677710708
11120,Caribbean,2020-07,37571.538538980094,0.020205802615221004
11121,Caribbean,2020-07,41526.37409085786,0.016955499303506434
11122,Caribbean,2020-07,53390.88074649114,0.006920000599134251
11123,Caribbean,2020-07,57345.716298368905,0.006620433473630604
11124,Caribbean,2020-07,61300.55185024666,0.005556970178092656
11125,Caribbean,2020-07,65255.38740212443,0.005017749352186091
11126,Caribbean,2020-07,69210.2229540022,0.004134026331950332
11127,Caribbean,2020-07,73165.05850587995,0.0035798271497685845
11128,Caribbean,2020-07,85029.56516151324,0.0016176624777196951
11129,Caribbean,2020-07,92939.23626526876,0.0012731602833905007
11130,Caribbean,2020-08,9887.689675835767,0.17985493403378902
11131,Caribbean,2020-08,13842.525227713528,0.11694824189600621
11132,Caribbean,2020-08,17797.36077959129,0.08727837144051101
11133,Caribbean,2020-08,21752.19633146905,0.06601098441884067
11134,Caribbean,2020-08,25707.03188334681,0.04550474598531431
11135,Caribbean,2020-08,29661.867435224573,0.03562473882156289
11136,Caribbean,2020-08,33616.70298710233,0.028684854635544148
11137,Caribbean,2020-08,37571.538538980094,0.022864306608560682
11138,Caribbean,2020-08,45481.209642735615,0.01208883051758104
11139,Caribbean,2020-08,53390.88074649114,0.008029371380813086
11140,Caribbean,2020-08,65255.38740212443,0.004537042564623008
11141,Caribbean,2020-09,5932.854123958005,0.3329421787844203
11142,Caribbean,2020-09,13842.525227713528,0.11847160378723336
11143,Caribbean,2020-09,21752.19633146905,0.06650163159671431
11144,Caribbean,2020-09,25707.03188334681,0.05172884952338086
11145,Caribbean,2020-09,29661.867435224573,0.03777588451831729
11146,Caribbean,2020-09,33616.70298710233,0.028886495523155812
11147,Caribbean,2020-09,37571.538538980094,0.02057580092912601
11148,Caribbean,2020-09,41526.37409085786,0.017473355945281228
11149,Caribbean,2020-09,45481.209642735615,0.012908100114131396
11150,Caribbean,2020-09,53390.88074649114,0.007056856724911187
11151,Caribbean,2020-09,61300.55185024666,0.0053046986770403
11152,Caribbean,2020-09,88984.40071339099,0.001157388802263338
11153,Caribbean,2020-10,5932.854123958005,0.33126752707497326
11154,Caribbean,2020-10,13842.525227713528,0.12024541778349318
11155,Caribbean,2020-10,17797.36077959129,0.08758502083882064
11156,Caribbean,2020-10,21752.19633146905,0.06714903242799374
11157,Caribbean,2020-10,25707.03188334681,0.04953286955982833
11158,Caribbean,2020-10,37571.538538980094,0.020343027129200688
11159,Caribbean,2020-10,45481.209642735615,0.011976511782842446
11160,Caribbean,2020-10,53390.88074649114,0.007576344452535519
11161,Caribbean,2020-10,57345.716298368905,0.006150938134267077
11162,Caribbean,2020-10,73165.05850587995,0.0017042901631470493
11163,Caribbean,2020-10,85029.56516151324,0.0014408998652061416
11164,Caribbean,2020-10,100848.90736902428,0.0011000418325767317
11165,Caribbean,2020-11,13842.525227713528,0.12233178435150553
11166,Caribbean,2020-11,21752.19633146905,0.0638482753409649
11167,Caribbean,2020-11,25707.03188334681,0.04582719407608901
11168,Caribbean,2020-11,29661.867435224573,0.03566436208394726
11169,Caribbean,2020-11,33616.70298710233,0.028165023234727415
11170,Caribbean,2020-11,37571.538538980094,0.02298915712720541
11171,Caribbean,2020-11,45481.209642735615,0.012146284332615512
11172,Caribbean,2020-11,49436.04519461338,0.008802750387245458
11173,Caribbean,2020-11,69210.2229540022,0.0032679738562091504
11174,Caribbean,2020-11,88984.40071339099,0.0014167516717669727
