,category,date,powerlaw_a,exponential_a
0,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-01,1.2118905713862547,7.855403211785257e-05
1,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-02,1.2140064417665999,7.866771869449332e-05
2,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-03,1.2148243330352235,7.88019454916753e-05
3,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-04,1.196789750658542,7.651649805186319e-05
4,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-05,1.2050612993655185,7.786302300431037e-05
5,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-06,1.192703221451572,7.634915959238771e-05
6,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-07,1.1810038253998,7.447024010232798e-05
7,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-08,1.19888834389576,7.690885882376145e-05
8,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-09,1.2049513689325912,7.73599789935405e-05
9,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-10,1.2101508097955647,7.826133997505892e-05
10,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-11,1.2076173393652627,7.828269775256592e-05
11,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019-12,1.2019235278834712,7.767489710769153e-05
12,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-01,1.2091921316532386,7.822123589167109e-05
13,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-02,1.2035912716111754,7.778604826580864e-05
14,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-03,1.2315361533669218,8.163580480336836e-05
15,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-04,1.3137173315105486,9.469148181757528e-05
16,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-05,1.2644814509673246,8.627751208434947e-05
17,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-06,1.2222468927283445,7.992426239322793e-05
18,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-07,1.216806025224066,7.976826437691737e-05
19,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-08,1.200135528327809,7.744474820218146e-05
20,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-09,1.2035297876452038,7.778556436237147e-05
21,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-10,1.2084174311084976,7.781744701421123e-05
22,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-11,1.1973472842017265,7.692326029167596e-05
23,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2020-12,1.187953003787521,7.544436345887947e-05
24,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-01,1.181406495514953,7.46134229739254e-05
25,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-02,1.178875290151824,7.46574168483115e-05
26,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-03,1.1816938381523394,7.494898269827932e-05
27,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-04,1.176151621347338,7.42384769379129e-05
28,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-05,1.1828484812092341,7.490796995891055e-05
29,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-06,1.1683972598551577,7.276155847721958e-05
30,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-07,1.1741577371692746,7.373855858203543e-05
31,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-08,1.1789766438984708,7.44695469102166e-05
32,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-09,1.1833304354599998,7.535025070843713e-05
33,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-10,1.1799448883580028,7.427366904387865e-05
34,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-11,1.184008473245789,7.473189702188659e-05
35,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021-12,1.1712604145359775,7.34813263517719e-05
36,"Baltimore-Columbia-Towson, MD Metro Area",2019-01,1.3325933576691402,9.819938750326243e-05
37,"Baltimore-Columbia-Towson, MD Metro Area",2019-02,1.3254831845031936,9.706606813855076e-05
38,"Baltimore-Columbia-Towson, MD Metro Area",2019-03,1.3299768122895663,9.719656478084844e-05
39,"Baltimore-Columbia-Towson, MD Metro Area",2019-04,1.327956434635083,9.744476499879975e-05
40,"Baltimore-Columbia-Towson, MD Metro Area",2019-05,1.3407246375862976,9.9254597002111e-05
41,"Baltimore-Columbia-Towson, MD Metro Area",2019-06,1.333875975959588,9.844242736269351e-05
42,"Baltimore-Columbia-Towson, MD Metro Area",2019-07,1.331140661667512,9.779800833074307e-05
43,"Baltimore-Columbia-Towson, MD Metro Area",2019-08,1.3320149224512456,9.754120058249595e-05
44,"Baltimore-Columbia-Towson, MD Metro Area",2019-09,1.339257901667524,9.899298093109013e-05
45,"Baltimore-Columbia-Towson, MD Metro Area",2019-10,1.3428412739636462,9.95900158060601e-05
46,"Baltimore-Columbia-Towson, MD Metro Area",2019-11,1.3295472842762732,9.749711492525039e-05
47,"Baltimore-Columbia-Towson, MD Metro Area",2019-12,1.3236381019814913,9.64197749098755e-05
48,"Baltimore-Columbia-Towson, MD Metro Area",2020-01,1.3229508003583434,9.610471551955122e-05
49,"Baltimore-Columbia-Towson, MD Metro Area",2020-02,1.3188022047418515,9.625210842108195e-05
50,"Baltimore-Columbia-Towson, MD Metro Area",2020-03,1.346444465779176,0.00010071032019771862
51,"Baltimore-Columbia-Towson, MD Metro Area",2020-04,1.4028906965687358,0.00011002831560212822
52,"Baltimore-Columbia-Towson, MD Metro Area",2020-05,1.4128599474783419,0.00011106733928958385
53,"Baltimore-Columbia-Towson, MD Metro Area",2020-06,1.3904624375083128,0.0001068351302142991
54,"Baltimore-Columbia-Towson, MD Metro Area",2020-07,1.3617327964122645,0.0001023365208219541
55,"Baltimore-Columbia-Towson, MD Metro Area",2020-08,1.3563409918474867,0.00010120852697728036
56,"Baltimore-Columbia-Towson, MD Metro Area",2020-09,1.3413054733107281,9.920298410683381e-05
57,"Baltimore-Columbia-Towson, MD Metro Area",2020-10,1.3361326278052248,9.801814060523992e-05
58,"Baltimore-Columbia-Towson, MD Metro Area",2020-11,1.342538513908004,9.875865949351491e-05
59,"Baltimore-Columbia-Towson, MD Metro Area",2020-12,1.3423140039090324,9.966234532264505e-05
60,"Baltimore-Columbia-Towson, MD Metro Area",2021-01,1.3010969140381712,9.30783609674159e-05
61,"Baltimore-Columbia-Towson, MD Metro Area",2021-02,1.3077469924536722,9.389160499194433e-05
62,"Baltimore-Columbia-Towson, MD Metro Area",2021-03,1.3163549853376577,9.519451101389351e-05
63,"Baltimore-Columbia-Towson, MD Metro Area",2021-04,1.301343697788816,9.297079193274022e-05
64,"Baltimore-Columbia-Towson, MD Metro Area",2021-05,1.3051813202070142,9.31280137513432e-05
65,"Baltimore-Columbia-Towson, MD Metro Area",2021-06,1.3206666456515554,9.586117175824671e-05
66,"Baltimore-Columbia-Towson, MD Metro Area",2021-07,1.2937223686150683,9.225939669979431e-05
67,"Baltimore-Columbia-Towson, MD Metro Area",2021-08,1.3041840106128557,9.294374360646724e-05
68,"Baltimore-Columbia-Towson, MD Metro Area",2021-09,1.3178880491748215,9.5293548555428e-05
69,"Baltimore-Columbia-Towson, MD Metro Area",2021-10,1.334083748404563,9.794622560424493e-05
70,"Baltimore-Columbia-Towson, MD Metro Area",2021-11,1.3254106510469068,9.62108414337642e-05
71,"Baltimore-Columbia-Towson, MD Metro Area",2021-12,1.314270335321228,9.543619648226888e-05
72,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-01,1.4033268291904153,0.00011063341502655847
73,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-02,1.417751071703687,0.00011461106907846416
74,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-03,1.4155422081884181,0.00011349620174050131
75,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-04,1.4197984989922932,0.0001145966266599999
76,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-05,1.4288740779470273,0.00011649814394668817
77,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-06,1.4364097684360169,0.00011843150627449886
78,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-07,1.4158448387713047,0.00011568102734115564
79,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-08,1.4062712728348692,0.00011390160079493325
80,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-09,1.441699232668161,0.00011923169837898193
81,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-10,1.4412244501122566,0.00011856514655021768
82,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-11,1.4555862543494815,0.0001206053315639484
83,"Boston-Cambridge-Newton, MA-NH Metro Area",2019-12,1.4395668000645683,0.00011752382617335546
84,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-01,1.4534141381893917,0.00012062600262559436
85,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-02,1.4328061669832592,0.00011695176582020347
86,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-03,1.456677212360491,0.00012091877195013487
87,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-04,1.482355313493434,0.0001248900749513585
88,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-05,1.499280902984102,0.00012954692980218438
89,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-06,1.4351400359097457,0.00011839060801067098
90,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-07,1.4171104766364928,0.00011567519574922162
91,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-08,1.3905877458026255,0.00011091904811937738
92,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-09,1.4247283883595248,0.00011603098414946597
93,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-10,1.453021511222261,0.00012033349998547834
94,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-11,1.4586899764013979,0.00012093731526063907
95,"Boston-Cambridge-Newton, MA-NH Metro Area",2020-12,1.4801064649734836,0.00012438759179143546
96,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-01,1.4280454740983066,0.00011515211748191306
97,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-02,1.432389191855394,0.0001157507107795204
98,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-03,1.4399823578931537,0.00011771879000638309
99,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-04,1.4232991176169467,0.00011479177840435518
100,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-05,1.4410415229739992,0.00011923268203411816
101,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-06,1.4352499709957909,0.00011893022143058764
102,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-07,1.4104821170524706,0.00011481191289983841
103,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-08,1.4034825137113844,0.00011466364251377817
104,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-09,1.4327956473062509,0.00011764029653871197
105,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-10,1.4281057849418541,0.00011651916263726677
106,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-11,1.449360291038441,0.00011952974724792943
107,"Boston-Cambridge-Newton, MA-NH Metro Area",2021-12,1.458643557799265,0.00012086071367758744
108,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-01,1.4079891388847166,0.00011199490947190139
109,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-02,1.395559440860896,0.00010961082618936218
110,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-03,1.3797364255149955,0.00010650890746972986
111,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-04,1.4121349976387134,0.00011264559610715172
112,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-05,1.4183508747129485,0.00011360449520901522
113,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-06,1.3950491403215468,0.00011007884427321014
114,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-07,1.4008206504789198,0.00011117947573724539
115,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-08,1.3911885522585092,0.00010924835090443297
116,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-09,1.4081753788524798,0.00011238388516058967
117,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-10,1.4059523867046828,0.00011177251456299809
118,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-11,1.4084883589645714,0.00011241464809567887
119,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019-12,1.39754347985546,0.00010999059516887581
120,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-01,1.414347218984559,0.00011236972674926158
121,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-02,1.3980085027134104,0.0001096802074909939
122,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-03,1.433822385761731,0.0001163449608518376
123,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-04,1.487829618859484,0.00012754089315024939
124,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-05,1.4684915014926523,0.00012347751129429793
125,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-06,1.4330142220155226,0.0001160186694210457
126,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-07,1.39757993596401,0.0001098338753956178
127,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-08,1.371914870751031,0.0001049053449491922
128,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-09,1.3727302006605966,0.00010474898998755529
129,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-10,1.3756845493958856,0.00010565154533053622
130,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-11,1.4301424296663714,0.00011585528259488919
131,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2020-12,1.4168611474915016,0.00011296489784106495
132,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-01,1.3711671366638356,0.00010462705409767725
133,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-02,1.384232112213241,0.00010686722948657909
134,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-03,1.368710556404618,0.00010407549592710076
135,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-04,1.3783037893910697,0.00010532040164600477
136,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-05,1.3630992710159044,0.00010317626315642508
137,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-06,1.355910286806525,0.00010196963518990074
138,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-07,1.3459354863947892,0.00010026306387541185
139,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-08,1.388532342077225,0.00010782840159093427
140,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-09,1.3823973897258446,0.00010665721171397832
141,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-10,1.3766592106819355,0.00010634955513658447
142,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-11,1.3531787126214398,0.00010221605770314604
143,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2021-12,1.3640916640251315,0.00010358987485685521
144,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-01,1.2581646914460407,8.390740340845147e-05
145,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-02,1.256825387261886,8.414446102734096e-05
146,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-03,1.2511895135981637,8.323106128785182e-05
147,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-04,1.2644598630542885,8.470623381762197e-05
148,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-05,1.2661481082156025,8.491410526561112e-05
149,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-06,1.2454077532820178,8.16998549722148e-05
150,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-07,1.2383701216655034,8.099424459871676e-05
151,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-08,1.2322035755885075,7.962576219868608e-05
152,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-09,1.2688082790747246,8.569804652982834e-05
153,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-10,1.2687809952249778,8.55801841218563e-05
154,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-11,1.2386478161046708,8.099230398929274e-05
155,"Dallas-Fort Worth-Arlington, TX Metro Area",2019-12,1.2241658429879738,7.874448147408123e-05
156,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-01,1.2413145778160979,8.101952786957179e-05
157,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-02,1.244325828759385,8.13508373295348e-05
158,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-03,1.2621403694298734,8.50332859163917e-05
159,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-04,1.3607136458719096,0.00010198751236659403
160,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-05,1.2971214646732674,9.060014917880557e-05
161,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-06,1.2647323288344863,8.513135721462173e-05
162,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-07,1.2575692319007585,8.422507946145672e-05
163,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-08,1.2442045942063074,8.254431376938954e-05
164,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-09,1.256389200615927,8.341770390976836e-05
165,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-10,1.2518135408687963,8.316344647006052e-05
166,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-11,1.2455711878381088,8.209439444817446e-05
167,"Dallas-Fort Worth-Arlington, TX Metro Area",2020-12,1.2215666643049112,7.889059604176114e-05
168,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-01,1.2337397446717144,8.026088134865044e-05
169,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-02,1.276987451851084,8.708085199474068e-05
170,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-03,1.2384855490908628,8.129772554956161e-05
171,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-04,1.247905673654028,8.226250548741571e-05
172,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-05,1.236477779418851,8.028993358698603e-05
173,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-06,1.223075042710808,7.869664260038834e-05
174,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-07,1.2183366590432374,7.723756591998675e-05
175,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-08,1.2480645030942175,8.212623202086132e-05
176,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-09,1.252883464130856,8.329319343024757e-05
177,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-10,1.245632346312987,8.196484719247427e-05
178,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-11,1.2341233677329964,7.981285617292634e-05
179,"Dallas-Fort Worth-Arlington, TX Metro Area",2021-12,1.2006955335468041,7.4881504935266e-05
180,"Denver-Aurora-Lakewood, CO Metro Area",2019-01,1.1683303384160832,7.065400195265633e-05
181,"Denver-Aurora-Lakewood, CO Metro Area",2019-02,1.1781871001085185,7.223941117205642e-05
182,"Denver-Aurora-Lakewood, CO Metro Area",2019-03,1.1442147984561453,6.792231608628602e-05
183,"Denver-Aurora-Lakewood, CO Metro Area",2019-04,1.1650607768811712,7.021482355724627e-05
184,"Denver-Aurora-Lakewood, CO Metro Area",2019-05,1.1574786116439881,6.971668977192875e-05
185,"Denver-Aurora-Lakewood, CO Metro Area",2019-06,1.1466121129455091,6.762304491785665e-05
186,"Denver-Aurora-Lakewood, CO Metro Area",2019-07,1.1535806502278443,6.926184821946125e-05
187,"Denver-Aurora-Lakewood, CO Metro Area",2019-08,1.1635396845096253,6.957312046233633e-05
188,"Denver-Aurora-Lakewood, CO Metro Area",2019-09,1.1696420959547118,7.07385148742985e-05
189,"Denver-Aurora-Lakewood, CO Metro Area",2019-10,1.1775922382729866,7.201176139926422e-05
190,"Denver-Aurora-Lakewood, CO Metro Area",2019-11,1.1723867220947732,7.134726776574764e-05
191,"Denver-Aurora-Lakewood, CO Metro Area",2019-12,1.1557064702542468,6.912766987219889e-05
192,"Denver-Aurora-Lakewood, CO Metro Area",2020-01,1.1722629029670353,7.104935447483267e-05
193,"Denver-Aurora-Lakewood, CO Metro Area",2020-02,1.1672193685606096,7.061007248059533e-05
194,"Denver-Aurora-Lakewood, CO Metro Area",2020-03,1.1762289020594638,7.249805971483344e-05
195,"Denver-Aurora-Lakewood, CO Metro Area",2020-04,1.257222842171757,8.486841855550958e-05
196,"Denver-Aurora-Lakewood, CO Metro Area",2020-05,1.258525479175553,8.450764121567722e-05
197,"Denver-Aurora-Lakewood, CO Metro Area",2020-06,1.2004029548281687,7.554672384650721e-05
198,"Denver-Aurora-Lakewood, CO Metro Area",2020-07,1.2038546953928775,7.658570498582034e-05
199,"Denver-Aurora-Lakewood, CO Metro Area",2020-08,1.1787219489884186,7.354025911874967e-05
200,"Denver-Aurora-Lakewood, CO Metro Area",2020-09,1.1901293876199164,7.47684617783012e-05
201,"Denver-Aurora-Lakewood, CO Metro Area",2020-10,1.1920212904600909,7.464065475616686e-05
202,"Denver-Aurora-Lakewood, CO Metro Area",2020-11,1.1962272259279267,7.523456397722067e-05
203,"Denver-Aurora-Lakewood, CO Metro Area",2020-12,1.159561643990189,7.103024578669685e-05
204,"Denver-Aurora-Lakewood, CO Metro Area",2021-01,1.240370262628796,8.146557625598932e-05
205,"Denver-Aurora-Lakewood, CO Metro Area",2021-02,1.221530389450823,7.899340614257695e-05
206,"Denver-Aurora-Lakewood, CO Metro Area",2021-03,1.2432159248029688,8.204954384228445e-05
207,"Denver-Aurora-Lakewood, CO Metro Area",2021-04,1.229577654843564,7.993271559468081e-05
208,"Denver-Aurora-Lakewood, CO Metro Area",2021-05,1.2130755223578353,7.76938706165309e-05
209,"Denver-Aurora-Lakewood, CO Metro Area",2021-06,1.2059860683280559,7.588488619727074e-05
210,"Denver-Aurora-Lakewood, CO Metro Area",2021-07,1.2953497722985097,9.521371887760586e-05
211,"Denver-Aurora-Lakewood, CO Metro Area",2021-08,1.1287083043820376,7.277771874224286e-05
212,"Denver-Aurora-Lakewood, CO Metro Area",2021-09,1.133348614566081,7.714977519119908e-05
213,"Denver-Aurora-Lakewood, CO Metro Area",2021-10,1.1911554829595172,8.209723813492217e-05
214,"Denver-Aurora-Lakewood, CO Metro Area",2021-11,1.0935252692284834,6.853338319559735e-05
215,"Denver-Aurora-Lakewood, CO Metro Area",2021-12,1.062459592714737,6.63640355268267e-05
216,"Detroit-Warren-Dearborn, MI Metro Area",2019-01,1.2879861641671868,9.02359618499746e-05
217,"Detroit-Warren-Dearborn, MI Metro Area",2019-02,1.2891822442999226,8.96539591770219e-05
218,"Detroit-Warren-Dearborn, MI Metro Area",2019-03,1.2756628829018395,8.822891350855284e-05
219,"Detroit-Warren-Dearborn, MI Metro Area",2019-04,1.2914622097099304,9.033471098822521e-05
220,"Detroit-Warren-Dearborn, MI Metro Area",2019-05,1.300203686683221,9.216014852323742e-05
221,"Detroit-Warren-Dearborn, MI Metro Area",2019-06,1.2978222819483853,9.194206723369022e-05
222,"Detroit-Warren-Dearborn, MI Metro Area",2019-07,1.2927227299438941,9.092183759995414e-05
223,"Detroit-Warren-Dearborn, MI Metro Area",2019-08,1.265766102922118,8.612109471665121e-05
224,"Detroit-Warren-Dearborn, MI Metro Area",2019-09,1.289312273542296,8.970709214478667e-05
225,"Detroit-Warren-Dearborn, MI Metro Area",2019-10,1.2885346233024662,9.006963825300578e-05
226,"Detroit-Warren-Dearborn, MI Metro Area",2019-11,1.304196618543785,9.252418657753846e-05
227,"Detroit-Warren-Dearborn, MI Metro Area",2019-12,1.274918775149492,8.763154246012874e-05
228,"Detroit-Warren-Dearborn, MI Metro Area",2020-01,1.285408168243073,8.944391720801817e-05
229,"Detroit-Warren-Dearborn, MI Metro Area",2020-02,1.299102363503556,9.129477613927057e-05
230,"Detroit-Warren-Dearborn, MI Metro Area",2020-03,1.3092573984933265,9.363581192446293e-05
231,"Detroit-Warren-Dearborn, MI Metro Area",2020-04,1.3563664898207122,0.00010115859286005658
232,"Detroit-Warren-Dearborn, MI Metro Area",2020-05,1.3667566559099689,0.00010320101928142245
233,"Detroit-Warren-Dearborn, MI Metro Area",2020-06,1.3332880506315012,9.73831030450929e-05
234,"Detroit-Warren-Dearborn, MI Metro Area",2020-07,1.3090115087698235,9.347359781847748e-05
235,"Detroit-Warren-Dearborn, MI Metro Area",2020-08,1.2875824892064422,8.993587536666914e-05
236,"Detroit-Warren-Dearborn, MI Metro Area",2020-09,1.2965981595303924,9.140457268736726e-05
237,"Detroit-Warren-Dearborn, MI Metro Area",2020-10,1.2951979713952677,9.138045451229528e-05
238,"Detroit-Warren-Dearborn, MI Metro Area",2020-11,1.3139328253541676,9.480929822238268e-05
239,"Detroit-Warren-Dearborn, MI Metro Area",2020-12,1.3132697888263691,9.469140391348365e-05
240,"Detroit-Warren-Dearborn, MI Metro Area",2021-01,1.2774143430505622,8.914512349955131e-05
241,"Detroit-Warren-Dearborn, MI Metro Area",2021-02,1.3095687456549392,9.337313931693698e-05
242,"Detroit-Warren-Dearborn, MI Metro Area",2021-03,1.3010665524840335,9.208716928109693e-05
243,"Detroit-Warren-Dearborn, MI Metro Area",2021-04,1.298062406047372,9.172205236684234e-05
244,"Detroit-Warren-Dearborn, MI Metro Area",2021-05,1.2972247954498906,9.198977766753164e-05
245,"Detroit-Warren-Dearborn, MI Metro Area",2021-06,1.2941561256146519,9.1470563195038e-05
246,"Detroit-Warren-Dearborn, MI Metro Area",2021-07,1.267186116105426,8.715023842477484e-05
247,"Detroit-Warren-Dearborn, MI Metro Area",2021-08,1.2779931398419293,8.904463793324362e-05
248,"Detroit-Warren-Dearborn, MI Metro Area",2021-09,1.273530880633203,8.788182296507205e-05
249,"Detroit-Warren-Dearborn, MI Metro Area",2021-10,1.299328848290998,9.269799714294006e-05
250,"Detroit-Warren-Dearborn, MI Metro Area",2021-11,1.2927792262743814,9.114104595818939e-05
251,"Detroit-Warren-Dearborn, MI Metro Area",2021-12,1.2913803572098168,9.104010678404055e-05
252,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-01,1.1996484182979377,7.523431492964022e-05
253,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-02,1.2070553215593707,7.671088537850593e-05
254,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-03,1.197449450530692,7.52569182575122e-05
255,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-04,1.2089504870925816,7.751346706996108e-05
256,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-05,1.2123600815676538,7.770377893731386e-05
257,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-06,1.1767243494874469,7.266759366304612e-05
258,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-07,1.1730686021101089,7.227218339985718e-05
259,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-08,1.1908084358075073,7.493112253004127e-05
260,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-09,1.2153633760834397,7.8058340369266e-05
261,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-10,1.209356964643249,7.676132062859542e-05
262,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-11,1.1995410231964123,7.567622378411714e-05
263,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019-12,1.1916670977517183,7.393251865550363e-05
264,"Houston-The Woodlands-Sugar Land, TX Metro Area",2020-01,1.201708439597244,7.583465359814264e-05
