,category,date,powerlaw_a,exponential_a
350,Mediterranean,2021-03,1.3316460390057785,9.653648494523261e-05
351,Mediterranean,2021-04,1.3387589662198063,9.768610566298822e-05
352,Mediterranean,2021-05,1.329457085921383,9.607472893680099e-05
353,Mediterranean,2021-06,1.3315519089419392,9.598124072324147e-05
354,Mediterranean,2021-07,1.2733809280375281,8.646763181317824e-05
355,Mediterranean,2021-08,1.2958251617034302,8.905165782452105e-05
356,Mediterranean,2021-09,1.2827048056448944,8.742312787665767e-05
357,Mediterranean,2021-10,1.3339380716312876,9.763106093595958e-05
358,Mediterranean,2021-11,1.3036800684752063,9.086575434534623e-05
359,Mediterranean,2021-12,1.2981508474502512,9.338007788263103e-05
360,Indian,2019-01,1.3221209268491685,9.482062684823385e-05
361,Indian,2019-02,1.281586827172532,8.72304753189544e-05
362,Indian,2019-03,1.2777395927996558,8.697197919047231e-05
363,Indian,2019-04,1.2837853519775417,8.74738126994034e-05
364,Indian,2019-05,1.2935543751350271,8.910399219336773e-05
365,Indian,2019-06,1.3006041499034198,9.037756065959033e-05
366,Indian,2019-07,1.317144009959427,9.38308818145717e-05
367,Indian,2019-08,1.3152093445486361,9.32169390133605e-05
368,Indian,2019-09,1.3258119059294642,9.557880846071272e-05
369,Indian,2019-10,1.3323053230491115,9.639494526728893e-05
370,Indian,2019-11,1.3164263715871984,9.40574607170483e-05
371,Indian,2019-12,1.317993995882743,9.402414819310024e-05
372,Indian,2020-01,1.3060659524793996,9.18961346079752e-05
373,Indian,2020-02,1.298468298184875,9.083091959531705e-05
374,Indian,2020-03,1.3415424261958113,9.775785175211105e-05
375,Indian,2020-04,1.3648593829731823,0.00010268895929128806
376,Indian,2020-05,1.3597611748828513,0.00010130383022466728
377,Indian,2020-06,1.3635798467948732,0.00010165879745566561
378,Indian,2020-07,1.3315603800716336,9.678121971093538e-05
379,Indian,2020-08,1.33137559788795,9.616528745362083e-05
380,Indian,2020-09,1.331960905071554,9.651995191391027e-05
381,Indian,2020-10,1.3231346452815291,9.531388819510908e-05
382,Indian,2020-11,1.3300795364737772,9.615294032264898e-05
383,Indian,2020-12,1.3394235879206233,9.794294975533955e-05
384,Indian,2021-01,1.3108792967792886,9.377746405236714e-05
385,Indian,2021-02,1.3332290244568392,9.651203565834459e-05
386,Indian,2021-03,1.3219291404050624,9.536481109902073e-05
387,Indian,2021-04,1.3242484202713516,9.522961970877814e-05
388,Indian,2021-05,1.3261515856901163,9.605595454801339e-05
389,Indian,2021-06,1.323278049083199,9.484203389292213e-05
390,Indian,2021-07,1.2605419433227112,8.58419091968834e-05
391,Indian,2021-08,1.2899627462402976,9.042397550550942e-05
392,Indian,2021-09,1.2949939447110104,9.072629592697078e-05
393,Indian,2021-10,1.2709798756880086,8.75808194843364e-05
394,Indian,2021-11,1.2879418490522765,8.902370096157561e-05
395,Indian,2021-12,1.2734177882130955,8.876419585538675e-05
396,African,2019-01,1.2721718804683686,8.961878017219618e-05
397,African,2019-02,1.362089170069594,0.00010522056143082533
398,African,2019-03,1.338498223801057,9.875459661454516e-05
399,African,2019-04,1.3276742895583065,9.750856943595445e-05
400,African,2019-05,1.36039475190661,0.0001026162073592658
401,African,2019-06,1.252619228489944,8.481414600363668e-05
402,African,2019-07,1.3187329496614142,9.623902179663508e-05
403,African,2019-08,1.3034792564859214,9.467935650619175e-05
404,African,2019-09,1.296518316996369,9.392662785344623e-05
405,African,2019-10,1.3463944728956965,0.00010139857923812381
406,African,2019-11,1.3099395123318645,9.561504588798136e-05
407,African,2019-12,1.2620342478078594,8.803488677727045e-05
408,African,2020-01,1.305629620028009,9.456595555847817e-05
409,African,2020-02,1.293257073050653,9.167524957975373e-05
410,African,2020-03,1.3268364212101573,9.846537985640978e-05
411,African,2020-04,1.42351766049298,0.00011464606892826974
412,African,2020-05,1.4235569450519312,0.00011597461281743183
413,African,2020-06,1.4015500286449378,0.00011316483059096037
414,African,2020-07,1.3088540174624215,9.524322886990375e-05
415,African,2020-08,1.286556506829487,9.347478207901717e-05
416,African,2020-09,1.2997438725935815,9.506046609150303e-05
417,African,2020-10,1.2876792107247,9.208821489822332e-05
418,African,2020-11,1.3453738834430575,0.00010605595273841603
419,African,2020-12,1.3244772346301328,0.00010137905354042827
420,African,2021-01,1.2528552208195407,8.599501420423456e-05
421,African,2021-02,1.282248369127166,9.129567551848784e-05
422,African,2021-03,1.250044909435646,8.686916860637563e-05
423,African,2021-04,1.2472427250896132,8.51583529044639e-05
424,African,2021-05,1.230774085752034,8.463758415789833e-05
425,African,2021-06,1.2526822743599373,8.702899739854378e-05
426,African,2021-07,1.3622358129327745,0.00010658824713827044
427,African,2021-08,1.3003882073994832,9.535230290490593e-05
428,African,2021-09,1.2965049436964864,9.490825615572689e-05
429,African,2021-10,1.3162290070590845,9.858721717453573e-05
430,African,2021-11,1.2992484148857542,9.596157703824161e-05
431,African,2021-12,1.363196378606665,0.00010682019319392896
432,British/Irish,2019-01,1.345409191154243,9.90513310712331e-05
433,British/Irish,2019-02,1.3421842993760624,9.814641149172369e-05
434,British/Irish,2019-03,1.3137036927348853,9.355312307445496e-05
435,British/Irish,2019-04,1.3441733895897092,0.00010043421018859043
436,British/Irish,2019-05,1.3168736500594393,9.512838556356042e-05
437,British/Irish,2019-06,1.323495252344791,9.581046712134153e-05
438,British/Irish,2019-07,1.3031700953289607,9.325469279576943e-05
439,British/Irish,2019-08,1.297525829528933,9.224176772311879e-05
